615	369	0.00583	9999999.0	0.0	0.0	0	0	8	1	[]
471	390	0.6144083	7466.0	3442.0	0.9942840017778616	1.0	128	5	1	[471, 812, 700, 698, 688, 686, 676, 674, 605, 603, 396, 395, 394, 393, 392, 391, 390]
33	781	27.7960461	14315.0	6023.0	0.9045855887965704	1.0	489	1278	3908	[33, 579, 577, 642, 643, 505, 504, 503, 476, 477, 478, 479, 485, 534, 486, 487, 404, 403, 402, 397, 396, 395, 394, 393, 392, 391, 390, 708, 802, 794, 786, 781]
61	932	37.5185611	9999999.0	0.0	0.0	0	0	1350	5566	[]
393	897	4.7436452	14538.0	6312.0	0.9019246203147578	1.0	217	353	529	[393, 394, 599, 601, 670, 672, 682, 684, 410, 694, 696, 808, 810, 816, 469, 468, 467, 457, 466, 465, 861, 862, 889, 890, 896, 442, 897]
788	517	20.78208	9999999.0	0.0	0.0	0	0	823	2822	[]
195	882	1.333303	16443.0	6983.0	0.991904337652025	1.0	161	94	72	[195, 741, 747, 745, 756, 767, 583, 394, 599, 601, 670, 672, 682, 684, 410, 694, 696, 808, 810, 816, 469, 468, 467, 457, 466, 465, 464, 463, 882]
49	901	0.4793902	6979.0	3434.0	0.9997670460057666	1.0	65	0	0	[49, 595, 611, 613, 553, 434, 435, 495, 494, 493, 492, 496, 497, 532, 531, 530, 528, 527, 525, 540, 901]
561	896	0.8553701	9585.0	4147.0	0.9965258722490875	0.9948	71	51	63	[561, 566, 498, 568, 572, 576, 577, 644, 651, 451, 450, 449, 448, 447, 446, 445, 444, 443, 442, 896]
768	463	1.8421888	9999999.0	0.0	0.0	0	0	112	125	[]
394	349	0.0032591	9999999.0	0.0	0.0	0	0	4	0	[]
2	780	4.6324442	9999999.0	0.0	0.0	0	0	277	461	[]
229	883	1.9952638	13323.0	5006.0	0.9468525991364787	0.9996	78	153	148	[229, 775, 589, 400, 399, 397, 402, 403, 404, 405, 406, 407, 408, 537, 473, 472, 471, 470, 469, 468, 467, 457, 466, 465, 464, 880, 883]
370	365	388.4790985	9999999.0	0.0	0.0	0	0	3408	50314	[]
