616	370	0.013033866882324219	inf	0	0	0	0	1	0	[]
472	391	0.013998270034790039	7466.0	3757.0	1.0	1.0	81	34	169	[472, 813, 701, 699, 689, 687, 677, 675, 606, 604, 397, 396, 395, 394, 393, 392, 391]
34	782	0.01658177375793457	12980.0	6996.0	1.0	1.0	254	91	438	[34, 580, 545, 523, 530, 529, 531, 532, 533, 498, 497, 493, 494, 495, 496, 436, 437, 438, 536, 537, 399, 604, 605, 584, 808, 804, 805, 799, 795, 787, 782]
62	933	0.01401972770690918	9742.0	5357.0	1.0	1.0	336	94	533	[62, 608, 537, 536, 438, 437, 436, 496, 495, 494, 493, 497, 498, 533, 532, 531, 529, 528, 526, 527, 543, 534, 933]
394	898	0.025994300842285156	14053.0	6807.0	1.0	1.0	539	443	1994	[394, 395, 600, 602, 671, 673, 683, 685, 411, 695, 697, 809, 811, 817, 819, 829, 834, 456, 836, 846, 856, 863, 890, 891, 897, 443, 898]
789	518	0.03399920463562012	17983.0	9066.0	0.8176	0.8176	592	1119	4418	[789, 791, 797, 799, 805, 804, 808, 584, 588, 397, 398, 403, 404, 405, 488, 487, 535, 486, 480, 479, 478, 477, 504, 505, 506, 507, 508, 509, 510, 666, 668, 850, 854, 907, 908, 517, 518]
196	883	0.019966840744018555	16443.0	7263.0	1.0	1.0	762	1220	4859	[196, 742, 748, 746, 757, 768, 584, 395, 600, 602, 671, 673, 683, 685, 411, 695, 697, 809, 811, 817, 470, 469, 468, 458, 467, 466, 465, 464, 883]
50	902	0.013987302780151367	6979.0	4181.0	1.0	1.0	817	1220	4883	[50, 596, 612, 614, 554, 435, 436, 496, 495, 494, 493, 497, 498, 533, 532, 531, 529, 528, 526, 541, 902]
562	897	0.012964010238647461	9585.0	4469.0	1.0	1.0	883	1234	4912	[562, 567, 499, 569, 573, 577, 578, 645, 652, 452, 451, 450, 449, 448, 447, 446, 445, 444, 443, 897]
769	464	0.01698470115661621	13386.0	5721.0	0.9498	0.9498	896	1361	5052	[769, 771, 585, 587, 400, 398, 403, 404, 405, 406, 407, 408, 409, 538, 474, 473, 472, 471, 470, 469, 468, 458, 467, 466, 465, 464]
395	350	0.013018131256103516	inf	0	0	0	896	1362	5052	[]
3	781	0.017047643661499023	11464.0	5656.0	1.0	1.0	940	1431	5131	[3, 549, 547, 621, 620, 598, 599, 432, 431, 428, 427, 426, 425, 424, 423, 422, 421, 754, 749, 750, 746, 792, 788, 783, 782, 781]
230	884	0.015976905822753906	13232.0	5656.0	1.0	1.0	1000	1500	5259	[230, 776, 590, 592, 609, 611, 680, 404, 405, 406, 407, 408, 409, 538, 474, 473, 472, 471, 470, 469, 468, 458, 467, 466, 465, 881, 884]
371	366	0.025986909866333008	20369.0	11016.0	0.8054	0.8054	1378	1661	6282	[371, 917, 782, 787, 795, 799, 805, 804, 808, 584, 605, 604, 399, 537, 536, 438, 437, 436, 496, 495, 494, 493, 497, 498, 533, 532, 531, 529, 528, 526, 527, 543, 903, 516, 906, 909, 912, 366]
850	379	0.017978429794311523	16589.0	7662.0	1.0	1.0	1546	1682	6769	[850, 851, 669, 667, 509, 508, 507, 506, 505, 504, 477, 478, 479, 480, 486, 535, 487, 488, 405, 404, 403, 606, 604, 397, 396, 395, 394, 393, 392, 391, 388, 390, 925, 379]
