0.0054836	1297.0	14.846988913908245	0.9724942315695493	8	0	2	0	[746, 751, 742]
280.5209646	9999999.0	14.846988913908245	0.0	0	11914	16884	0	[]
182.7006057	9222.0	184.82398549009883	0.9521685613754273	844	1330	1746	0	[370, 916, 781, 786, 794, 798, 804, 803, 807, 767, 583, 587, 586, 591, 608]
768	879	165.0571374	13316.0	235.27911018708343	0.9502356570212926	2039	6385	9357	0	[768, 769, 767, 583, 711, 392, 715, 717, 721, 723, 727, 729, 412, 733, 735, 865, 867, 870, 873, 460, 876, 879]
224	67	145.7890091	9999999.0	235.27911018708343	0.0	0	5711	8452	0	[]
736	207	1007.9021346	9999999.0	235.27911018708343	0.0	0	2139	2610	0	[]
331	383	0.0118638	15935.0	69.83788987374886	0.9829934216317587	89	0	28	0	[331, 877, 854, 855, 856, 857, 445, 858, 859, 860, 909, 910, 517, 929, 383]
651	53	307.449622	9153.0	161.8528256312399	0.9524913262032121	1454	8059	11298	0	[651, 652, 647, 648, 824, 825, 820, 821, 815, 813, 701, 696, 694, 410, 684, 682, 672, 670, 601, 599, 53]
181	314	43.1456668	11967.0	232.37349617073147	0.9506964336498744	2255	196	928	0	[181, 727, 683, 682, 684, 410, 694, 699, 698, 700, 473, 705, 474, 706, 637, 824, 826, 650, 841, 840, 842, 664, 848, 852, 859, 860, 314]
351	540	0.0136955	8350.0	146.62576904260538	0.9558681645351192	127	2	32	0	[351, 897, 892, 893, 887, 860, 906, 904, 512, 901, 540]
749	91	1000.1387568	18585.0	195.98603276559174	0.9500877089689234	600	19723	32123	0	[749, 758, 760, 756, 799, 807, 767, 583, 711, 712, 708, 707, 912, 863, 864, 865, 811, 810, 815, 470, 814, 637, 91]
305	622	1023.3767238	9999999.0	195.98603276559174	0.0	0	5293	7099	0	[]
708	577	1002.6202388	9999999.0	195.98603276559174	0.0	0	1629	1760	0	[]
510	74	1007.5318714	9999999.0	195.98603276559174	0.0	0	16806	36347	0	[]
263	175	0.4500604	4879.0	77.52869082499203	0.9518999009579889	204	74	156	0	[263, 809, 697, 735, 733, 412, 413, 730, 728, 724, 722, 721, 175]
353	485	1024.1580659	9999999.0	77.52869082499203	0.0	0	552	649	0	[]
3	300	1000.0551471	9999999.0	77.52869082499203	0.0	0	1383	1454	0	[]
609	516	1000.0126053	9999999.0	77.52869082499203	0.0	0	23149	35724	0	[]
112	717	1024.1693326	9999999.0	77.52869082499203	0.0	0	276	333	0	[]
##################################################################################################################################
746	742	0.005542	1297.0	14.846988913908245	0.9724942315695493	8	0	2	0	[746, 751, 742]
269	24	315.8485159	9999999.0	14.846988913908245	0.0	0	11914	16884	0	[]
370	608	205.2825046	9222.0	184.82398549009883	0.9521685613754273	844	1330	1746	0	[370, 916, 781, 786, 794, 798, 804, 803, 807, 767, 583, 587, 586, 591, 608]
832	0	5000.0963911	9999999.0	184.82398549009883	0.0	0	23606	38331	0	[]
768	879	164.0820772	13316.0	235.27911018708343	0.9502356570212926	2039	6385	9357	0	[768, 769, 767, 583, 711, 392, 715, 717, 721, 723, 727, 729, 412, 733, 735, 865, 867, 870, 873, 460, 876, 879]
224	67	142.8877807	9999999.0	235.27911018708343	0.0	0	5711	8452	0	[]
736	207	5016.4137736	9999999.0	235.27911018708343	0.0	0	8423	10178	0	[]
331	383	0.0124854	15935.0	69.83788987374886	0.9829934216317587	89	0	28	0	[331, 877, 854, 855, 856, 857, 445, 858, 859, 860, 909, 910, 517, 929, 383]
651	53	308.1629752	9153.0	161.8528256312399	0.9524913262032121	1454	8059	11298	0	[651, 652, 647, 648, 824, 825, 820, 821, 815, 813, 701, 696, 694, 410, 684, 682, 672, 670, 601, 599, 53]
181	314	42.5355267	11967.0	232.37349617073147	0.9506964336498744	2255	196	928	0	[181, 727, 683, 682, 684, 410, 694, 699, 698, 700, 473, 705, 474, 706, 637, 824, 826, 650, 841, 840, 842, 664, 848, 852, 859, 860, 314]
351	540	0.0115829	8350.0	146.62576904260538	0.9558681645351192	127	2	32	0	[351, 897, 892, 893, 887, 860, 906, 904, 512, 901, 540]
749	91	1226.17317	13607.0	191.54011671941728	0.9512199623875218	6592	25125	45381	0	[749, 745, 756, 767, 583, 711, 392, 715, 716, 718, 722, 724, 728, 730, 413, 734, 733, 735, 865, 811, 810, 815, 470, 814, 637, 91]
305	622	5020.3735052	9999999.0	191.54011671941728	0.0	0	14329	23610	0	[]
708	577	5004.3720415	9999999.0	191.54011671941728	0.0	0	5998	7748	0	[]
510	74	5004.0894398	9999999.0	191.54011671941728	0.0	0	30273	69446	0	[]
263	175	0.4174431	4879.0	77.52869082499203	0.9518999009579889	204	74	156	0	[263, 809, 697, 735, 733, 412, 413, 730, 728, 724, 722, 721, 175]
353	485	5018.9871082	9999999.0	77.52869082499203	0.0	0	3383	4121	0	[]
3	300	1750.9389402	8573.0	175.58402598899605	0.9511215138402855	1119	2369	2810	0	[3, 549, 550, 562, 563, 564, 568, 569, 570, 633, 504, 638, 639, 637, 824, 826, 836, 838, 846, 300]
609	516	5003.5256059	21742.0	209.52501069035682	0.9500821374186487	17839	59073	125484	0	[609, 614, 612, 607, 608, 398, 603, 604, 599, 600, 715, 716, 714, 720, 726, 414, 732, 864, 867, 868, 819, 818, 828, 833, 455, 835, 845, 846, 847, 446, 848, 850, 849, 853, 906, 907, 516]
112	717	5012.4972735	9999999.0	209.52501069035682	0.0	0	1276	1458	0	[]
########################################## 
